datetime,o,h,l,c,v,address,type
2024-11-11 21:00:00,0.023197257352900943,0.02728471544977832,0.01072387703687997,0.023197257352900943,110399691.56826872,6yrFPZEkSQD46TpLEBgtbuuaghGxTkW2o2cyrp5t2rxY,1H
2024-11-11 22:00:00,0.023197257352900943,0.025432772935335145,0.013860262496635552,0.014163457991038342,202963977.59278613,6yrFPZEkSQD46TpLEBgtbuuaghGxTkW2o2cyrp5t2rxY,1H
2024-11-11 23:00:00,0.014163457991038342,0.01907144053868416,0.009290808297174106,0.014061276927002387,187761459.29926175,6yrFPZEkSQD46TpLEBgtbuuaghGxTkW2o2cyrp5t2rxY,1H
2024-11-12 00:00:00,0.014061276927002387,0.04015819444042539,0.014061276927002387,0.03993690102827952,81114914.85268354,6yrFPZEkSQD46TpLEBgtbuuaghGxTkW2o2cyrp5t2rxY,1H
2024-11-12 01:00:00,0.03993690102827952,0.043317387377258175,0.034823619253661973,0.03864717008934071,55849090.40972322,6yrFPZEkSQD46TpLEBgtbuuaghGxTkW2o2cyrp5t2rxY,1H
2024-11-12 02:00:00,0.03864717008934071,0.061315432350863314,0.017020067645664286,0.049104534283926006,91261103.39511108,6yrFPZEkSQD46TpLEBgtbuuaghGxTkW2o2cyrp5t2rxY,1H
2024-11-12 03:00:00,0.049104534283926006,0.0652194632959871,0.04034434728752257,0.046062946464093125,66449077.18218,6yrFPZEkSQD46TpLEBgtbuuaghGxTkW2o2cyrp5t2rxY,1H
2024-11-12 04:00:00,0.046062946464093125,0.047620805117423635,0.017090462697035038,0.02074750557628053,87451607.23012418,6yrFPZEkSQD46TpLEBgtbuuaghGxTkW2o2cyrp5t2rxY,1H
2024-11-12 05:00:00,0.02074750557628053,0.024534679792363033,0.020701735097919127,0.02370261272260145,10545984.179734156,6yrFPZEkSQD46TpLEBgtbuuaghGxTkW2o2cyrp5t2rxY,1H
2024-11-12 06:00:00,0.02370261272260145,0.024920734055030296,0.022712775540357343,0.023959837801079627,9714520.702868596,6yrFPZEkSQD46TpLEBgtbuuaghGxTkW2o2cyrp5t2rxY,1H
